Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price EUR,Variant Price USD,Variant Option 1 Name,Variant Option 1 Value,Product Image 1 Url,Product Image 2 Url
,ac-milan-2006-07-long-sleeve,AC Milan 2006/07 Long Sleeve,AC Milan,"The long-sleeve version of AC Milan's historic 2006/07 away kit. Designed for colder matchdays, this vintage piece represents elegance and football prestige, complete with ribbed cuffs and official branding. Originally $109.99, now 22% off at $84.99. Player customization options: Patch Only, Kaká #22, Inzaghi #9. Patch options: UCL Athens 2007 Final Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-3,,S,AC-MILAN-2006-07-LONG-SLEEVE-S,,FALSE,TRUE,,,,,,,,,,84.99,Size,S,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80
,ac-milan-2006-07-long-sleeve,AC Milan 2006/07 Long Sleeve,AC Milan,"The long-sleeve version of AC Milan's historic 2006/07 away kit. Designed for colder matchdays, this vintage piece represents elegance and football prestige, complete with ribbed cuffs and official branding. Originally $109.99, now 22% off at $84.99. Player customization options: Patch Only, Kaká #22, Inzaghi #9. Patch options: UCL Athens 2007 Final Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-3,,M,AC-MILAN-2006-07-LONG-SLEEVE-M,,FALSE,TRUE,,,,,,,,,,84.99,Size,M,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80
,ac-milan-2006-07-long-sleeve,AC Milan 2006/07 Long Sleeve,AC Milan,"The long-sleeve version of AC Milan's historic 2006/07 away kit. Designed for colder matchdays, this vintage piece represents elegance and football prestige, complete with ribbed cuffs and official branding. Originally $109.99, now 22% off at $84.99. Player customization options: Patch Only, Kaká #22, Inzaghi #9. Patch options: UCL Athens 2007 Final Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-3,,L,AC-MILAN-2006-07-LONG-SLEEVE-L,,FALSE,TRUE,,,,,,,,,,84.99,Size,L,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80
,ac-milan-2006-07-long-sleeve,AC Milan 2006/07 Long Sleeve,AC Milan,"The long-sleeve version of AC Milan's historic 2006/07 away kit. Designed for colder matchdays, this vintage piece represents elegance and football prestige, complete with ribbed cuffs and official branding. Originally $109.99, now 22% off at $84.99. Player customization options: Patch Only, Kaká #22, Inzaghi #9. Patch options: UCL Athens 2007 Final Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-3,,XL,AC-MILAN-2006-07-LONG-SLEEVE-XL,,FALSE,TRUE,,,,,,,,,,84.99,Size,XL,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80
,ac-milan-2006-07-long-sleeve,AC Milan 2006/07 Long Sleeve,AC Milan,"The long-sleeve version of AC Milan's historic 2006/07 away kit. Designed for colder matchdays, this vintage piece represents elegance and football prestige, complete with ribbed cuffs and official branding. Originally $109.99, now 22% off at $84.99. Player customization options: Patch Only, Kaká #22, Inzaghi #9. Patch options: UCL Athens 2007 Final Patch, No Patch.",published,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-3,,2XL,AC-MILAN-2006-07-LONG-SLEEVE-2XL,,FALSE,TRUE,,,,,,,,,,84.99,Size,2XL,https://images.unsplash.com/photo-1517649763962-0c623066013b?w=800&q=80,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80
,manchester-united-2007-08-home,Manchester United 2007/08 Home,Man United,"Relive Cristiano Ronaldo's breakout Ballon d'Or campaign in the legendary 2007/08 Manchester United Home Jersey. Famous for the double-winning Premier League and Champions League season, this kit features the back white stripe and classic red hue. Originally $109.99, now 27% off at $79.99. Player customization options: Patch Only, Ronaldo #7, Rooney #10, Tevez #32. Patch options: Premier League Gold Champions Patch, UCL Starball Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-4,,S,MANCHESTER-UNITED-2007-08-HOME-S,,FALSE,TRUE,,,,,,,,,,79.99,Size,S,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1543326727-cf6c39e8f84c?w=800&q=80
,manchester-united-2007-08-home,Manchester United 2007/08 Home,Man United,"Relive Cristiano Ronaldo's breakout Ballon d'Or campaign in the legendary 2007/08 Manchester United Home Jersey. Famous for the double-winning Premier League and Champions League season, this kit features the back white stripe and classic red hue. Originally $109.99, now 27% off at $79.99. Player customization options: Patch Only, Ronaldo #7, Rooney #10, Tevez #32. Patch options: Premier League Gold Champions Patch, UCL Starball Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-4,,M,MANCHESTER-UNITED-2007-08-HOME-M,,FALSE,TRUE,,,,,,,,,,79.99,Size,M,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1543326727-cf6c39e8f84c?w=800&q=80
,manchester-united-2007-08-home,Manchester United 2007/08 Home,Man United,"Relive Cristiano Ronaldo's breakout Ballon d'Or campaign in the legendary 2007/08 Manchester United Home Jersey. Famous for the double-winning Premier League and Champions League season, this kit features the back white stripe and classic red hue. Originally $109.99, now 27% off at $79.99. Player customization options: Patch Only, Ronaldo #7, Rooney #10, Tevez #32. Patch options: Premier League Gold Champions Patch, UCL Starball Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-4,,L,MANCHESTER-UNITED-2007-08-HOME-L,,FALSE,TRUE,,,,,,,,,,79.99,Size,L,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1543326727-cf6c39e8f84c?w=800&q=80
,manchester-united-2007-08-home,Manchester United 2007/08 Home,Man United,"Relive Cristiano Ronaldo's breakout Ballon d'Or campaign in the legendary 2007/08 Manchester United Home Jersey. Famous for the double-winning Premier League and Champions League season, this kit features the back white stripe and classic red hue. Originally $109.99, now 27% off at $79.99. Player customization options: Patch Only, Ronaldo #7, Rooney #10, Tevez #32. Patch options: Premier League Gold Champions Patch, UCL Starball Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-4,,XL,MANCHESTER-UNITED-2007-08-HOME-XL,,FALSE,TRUE,,,,,,,,,,79.99,Size,XL,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1543326727-cf6c39e8f84c?w=800&q=80
,manchester-united-2007-08-home,Manchester United 2007/08 Home,Man United,"Relive Cristiano Ronaldo's breakout Ballon d'Or campaign in the legendary 2007/08 Manchester United Home Jersey. Famous for the double-winning Premier League and Champions League season, this kit features the back white stripe and classic red hue. Originally $109.99, now 27% off at $79.99. Player customization options: Patch Only, Ronaldo #7, Rooney #10, Tevez #32. Patch options: Premier League Gold Champions Patch, UCL Starball Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,bs-4,,2XL,MANCHESTER-UNITED-2007-08-HOME-2XL,,FALSE,TRUE,,,,,,,,,,79.99,Size,2XL,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1543326727-cf6c39e8f84c?w=800&q=80
,atletico-madrid-2025-26-third-kit,Atletico Madrid 2025/26 Third Kit,Atlético Madrid,"The fresh drop of Atletico Madrid's 2025/26 season. Designed with modern abstract patterns and sustainable performance materials, this third jersey represents speed, precision, and passion. Originally $119.99, now 20% off at $94.99. Player customization options: Patch Only, Griezmann #7, Alvarez #19. Patch options: La Liga Sleeve Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,na-1,,S,ATLETICO-MADRID-2025-26-THIRD-KIT-S,,FALSE,TRUE,,,,,,,,,,94.99,Size,S,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80
,atletico-madrid-2025-26-third-kit,Atletico Madrid 2025/26 Third Kit,Atlético Madrid,"The fresh drop of Atletico Madrid's 2025/26 season. Designed with modern abstract patterns and sustainable performance materials, this third jersey represents speed, precision, and passion. Originally $119.99, now 20% off at $94.99. Player customization options: Patch Only, Griezmann #7, Alvarez #19. Patch options: La Liga Sleeve Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,na-1,,M,ATLETICO-MADRID-2025-26-THIRD-KIT-M,,FALSE,TRUE,,,,,,,,,,94.99,Size,M,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80
,atletico-madrid-2025-26-third-kit,Atletico Madrid 2025/26 Third Kit,Atlético Madrid,"The fresh drop of Atletico Madrid's 2025/26 season. Designed with modern abstract patterns and sustainable performance materials, this third jersey represents speed, precision, and passion. Originally $119.99, now 20% off at $94.99. Player customization options: Patch Only, Griezmann #7, Alvarez #19. Patch options: La Liga Sleeve Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,na-1,,L,ATLETICO-MADRID-2025-26-THIRD-KIT-L,,FALSE,TRUE,,,,,,,,,,94.99,Size,L,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80
,atletico-madrid-2025-26-third-kit,Atletico Madrid 2025/26 Third Kit,Atlético Madrid,"The fresh drop of Atletico Madrid's 2025/26 season. Designed with modern abstract patterns and sustainable performance materials, this third jersey represents speed, precision, and passion. Originally $119.99, now 20% off at $94.99. Player customization options: Patch Only, Griezmann #7, Alvarez #19. Patch options: La Liga Sleeve Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,na-1,,XL,ATLETICO-MADRID-2025-26-THIRD-KIT-XL,,FALSE,TRUE,,,,,,,,,,94.99,Size,XL,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80
,atletico-madrid-2025-26-third-kit,Atletico Madrid 2025/26 Third Kit,Atlético Madrid,"The fresh drop of Atletico Madrid's 2025/26 season. Designed with modern abstract patterns and sustainable performance materials, this third jersey represents speed, precision, and passion. Originally $119.99, now 20% off at $94.99. Player customization options: Patch Only, Griezmann #7, Alvarez #19. Patch options: La Liga Sleeve Patch, No Patch.",published,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,,,,,,,,,,,,,,TRUE,na-1,,2XL,ATLETICO-MADRID-2025-26-THIRD-KIT-2XL,,FALSE,TRUE,,,,,,,,,,94.99,Size,2XL,https://images.unsplash.com/photo-1577223625816-7546f13df25d?w=800&q=80,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80
,brazil-national-team-2026,Brazil National Team 2026,Brazil,"The legendary yellow jersey of Seleção. Prepare for the World Cup with the official Brazil 2026 kit, featuring classical green details, jaguar print patterns integrated in the fabric, and the historic 5 stars. Player customization options: Patch Only, Vinicius Jr. #7, Neymar Jr. #10, Rodrygo #11. Patch options: FIFA World Cup Qualifiers Patch, No Patch.",published,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,,,,,,,,,,,,,,TRUE,na-2,,S,BRAZIL-NATIONAL-TEAM-2026-S,,FALSE,TRUE,,,,,,,,,,99.99,Size,S,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,brazil-national-team-2026,Brazil National Team 2026,Brazil,"The legendary yellow jersey of Seleção. Prepare for the World Cup with the official Brazil 2026 kit, featuring classical green details, jaguar print patterns integrated in the fabric, and the historic 5 stars. Player customization options: Patch Only, Vinicius Jr. #7, Neymar Jr. #10, Rodrygo #11. Patch options: FIFA World Cup Qualifiers Patch, No Patch.",published,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,,,,,,,,,,,,,,TRUE,na-2,,M,BRAZIL-NATIONAL-TEAM-2026-M,,FALSE,TRUE,,,,,,,,,,99.99,Size,M,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,brazil-national-team-2026,Brazil National Team 2026,Brazil,"The legendary yellow jersey of Seleção. Prepare for the World Cup with the official Brazil 2026 kit, featuring classical green details, jaguar print patterns integrated in the fabric, and the historic 5 stars. Player customization options: Patch Only, Vinicius Jr. #7, Neymar Jr. #10, Rodrygo #11. Patch options: FIFA World Cup Qualifiers Patch, No Patch.",published,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,,,,,,,,,,,,,,TRUE,na-2,,L,BRAZIL-NATIONAL-TEAM-2026-L,,FALSE,TRUE,,,,,,,,,,99.99,Size,L,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,brazil-national-team-2026,Brazil National Team 2026,Brazil,"The legendary yellow jersey of Seleção. Prepare for the World Cup with the official Brazil 2026 kit, featuring classical green details, jaguar print patterns integrated in the fabric, and the historic 5 stars. Player customization options: Patch Only, Vinicius Jr. #7, Neymar Jr. #10, Rodrygo #11. Patch options: FIFA World Cup Qualifiers Patch, No Patch.",published,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,,,,,,,,,,,,,,TRUE,na-2,,XL,BRAZIL-NATIONAL-TEAM-2026-XL,,FALSE,TRUE,,,,,,,,,,99.99,Size,XL,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,brazil-national-team-2026,Brazil National Team 2026,Brazil,"The legendary yellow jersey of Seleção. Prepare for the World Cup with the official Brazil 2026 kit, featuring classical green details, jaguar print patterns integrated in the fabric, and the historic 5 stars. Player customization options: Patch Only, Vinicius Jr. #7, Neymar Jr. #10, Rodrygo #11. Patch options: FIFA World Cup Qualifiers Patch, No Patch.",published,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,,,,,,,,,,,,,,TRUE,na-2,,2XL,BRAZIL-NATIONAL-TEAM-2026-2XL,,FALSE,TRUE,,,,,,,,,,99.99,Size,2XL,https://images.unsplash.com/photo-1552667466-07770ae110d0?w=800&q=80,https://images.unsplash.com/photo-1518604666860-9ed391f76460?w=800&q=80
,france-away-kit-2026,France Away Kit 2026,France,"Representing French class and style, the 2026 France Away Kit combines a clean white aesthetic with subtle retro pinstripes representing the colors of the Tricolore. Perfect for street styling or support. Player customization options: Patch Only, Mbappé #10, Griezmann #7. Patch options: Euro 2024 Sleeve Patch, FIFA World Champions Badge, No Patch.",published,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,,,,,,,,,,,,,,TRUE,na-3,,S,FRANCE-AWAY-KIT-2026-S,,FALSE,TRUE,,,,,,,,,,99.99,Size,S,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=800&q=80
,france-away-kit-2026,France Away Kit 2026,France,"Representing French class and style, the 2026 France Away Kit combines a clean white aesthetic with subtle retro pinstripes representing the colors of the Tricolore. Perfect for street styling or support. Player customization options: Patch Only, Mbappé #10, Griezmann #7. Patch options: Euro 2024 Sleeve Patch, FIFA World Champions Badge, No Patch.",published,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,,,,,,,,,,,,,,TRUE,na-3,,M,FRANCE-AWAY-KIT-2026-M,,FALSE,TRUE,,,,,,,,,,99.99,Size,M,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=800&q=80
,france-away-kit-2026,France Away Kit 2026,France,"Representing French class and style, the 2026 France Away Kit combines a clean white aesthetic with subtle retro pinstripes representing the colors of the Tricolore. Perfect for street styling or support. Player customization options: Patch Only, Mbappé #10, Griezmann #7. Patch options: Euro 2024 Sleeve Patch, FIFA World Champions Badge, No Patch.",published,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,,,,,,,,,,,,,,TRUE,na-3,,L,FRANCE-AWAY-KIT-2026-L,,FALSE,TRUE,,,,,,,,,,99.99,Size,L,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=800&q=80
,france-away-kit-2026,France Away Kit 2026,France,"Representing French class and style, the 2026 France Away Kit combines a clean white aesthetic with subtle retro pinstripes representing the colors of the Tricolore. Perfect for street styling or support. Player customization options: Patch Only, Mbappé #10, Griezmann #7. Patch options: Euro 2024 Sleeve Patch, FIFA World Champions Badge, No Patch.",published,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,,,,,,,,,,,,,,TRUE,na-3,,XL,FRANCE-AWAY-KIT-2026-XL,,FALSE,TRUE,,,,,,,,,,99.99,Size,XL,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=800&q=80
,france-away-kit-2026,France Away Kit 2026,France,"Representing French class and style, the 2026 France Away Kit combines a clean white aesthetic with subtle retro pinstripes representing the colors of the Tricolore. Perfect for street styling or support. Player customization options: Patch Only, Mbappé #10, Griezmann #7. Patch options: Euro 2024 Sleeve Patch, FIFA World Champions Badge, No Patch.",published,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,,,,,,,,,,,,,,TRUE,na-3,,2XL,FRANCE-AWAY-KIT-2026-2XL,,FALSE,TRUE,,,,,,,,,,99.99,Size,2XL,https://images.unsplash.com/photo-1522778119026-d647f0596c20?w=800&q=80,https://images.unsplash.com/photo-1507003211169-0a1dd7228f2d?w=800&q=80
